p_id,wwa_names
EPO7FZG7FN3Z7LP4M0,"['Blowing Dust Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Blowing Dust Advisory', 'Dust Storm Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Blowing Dust Advisory', 'Dust Storm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory']"
EPO7FZG8WP6XR224M7,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7FZGMFH9PVG64M9,[]
EPO7FZGXPSNWV9Z4M4,[]
EPO7FZLM3R7L2JR4M4,[]
EPO7FZJGMGP73QT4M9,"['Flash Flood Watch', 'Flash Flood Watch']"
EPO7FZT2WZDRGXS4M2,[]
EPO7FZTW5WFSRF84M5,[]
EPO7FZV965SSVBY4M8,"['Small Craft Advisory', 'Coastal Flood Advisory', 'Coastal Flood Advisory']"
EPO7FZVX5WM2WPG4M9,['Excessive Heat Watch']
EPO7FZWB35848GZ4M7,[]
EPO7FZWB96QZRS24M1,[]
EPO7FZWCJZGNKTP4M5,[]
EPO7FZWSBVLBVGZ4M3,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory']"
EPO7FZWTXLXRZC74M9,[]
EPO7FZYD35LLK234M5,"['Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO7FZW8DVZ682G4M4,"['Beach Hazard Statement', 'Small Craft Advisory', 'Beach Hazard Statement', 'Small Craft Advisory']"
EPO7FZYJ4Z8K52D4M8,['Flood Advisory']
EPO7FZW7V3PTKZK4M6,[]
EPO7FZYWS3NTN674M9,['Beach Hazard Statement']
EPO7FZZ5C7QZ5S74M9,[]
EPO7FZZFBW2MB994M9,['Small Craft Advisory']
EPO7FZZB6RL4YGP4M0,[]
EPO7FZZHQ5PVGQB4M2,[]
EPO7FZZMK4GYH3V4M0,[]
EPO7FZZL8M8RTRM4M3,['Flash Flood Watch']
EPO7FZZR9D7W5G24M3,"['Flash Flood Watch', 'Small Craft Advisory']"
EPO7FZZT56CL2ZB4M9,[]
EPO7FZZSVXPY3824M4,[]
EPO7FZZWM4ZZKH94M1,[]
EPO7FZZRCDQJN7L4M5,"['Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory']"
EPO7FZZ92N4YRSN4M0,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO7FZZWH3ZQJXD4M5,[]
EPO7FZZYZDP8PXG4M6,[]
EPO7G227GNVTNGD4M0,"['Small Craft Advisory', 'Coastal Flood Advisory', 'Coastal Flood Advisory']"
EPO7G227SFN8S6X4M2,"['Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Flash Flood Warning', 'Heat Advisory']"
EPO7FZZJL75GM9K4M0,['Flood Advisory']
EPO7FZYVBK72QWW4M8,['Severe Thunderstorm Warning']
EPO7G22QJM2F5C44M4,"['Red Flag Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory']"
EPO7G22QMMSCWHM4M4,['Severe Thunderstorm Warning']
EPO7G22V5P5YTGW4M6,['Severe Thunderstorm Warning']
EPO7G22X4TSDXBC4M5,"['Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Advisory']"
EPO7G22YN322X6Q4M8,[]
EPO7G22Z4ZP59JM4M1,[]
EPO7G232TXNXDLJ4M8,"['Beach Hazard Statement', 'Small Craft Advisory', 'Small Craft Advisory', 'Small Craft Advisory']"
EPO7G27FF4H3HCH4M4,"['Excessive Heat Warning', 'Excessive Heat Watch', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7FZZXGNTG3TX4M4,"['Flood Advisory', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7G22L6V89QBH4M6,"['Small Craft Advisory', 'Small Craft Advisory', 'Beach Hazard Statement']"
EPO7G2H7M2H4YSF4M4,"['Wind Advisory', 'Dust Storm Advisory', 'Severe Thunderstorm Warning', 'Blowing Dust Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flood Advisory', 'Dust Storm Warning']"
EPO7G2HR6XK43DN4M2,[]
EPO7G2HV2T4N62B4M7,"['Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO7G2HVTCFG6N64M2,"['Excessive Heat Warning', 'Heat Advisory', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Heat Advisory', 'Flash Flood Warning', 'Heat Advisory']"
EPO7G2JDBSS56874M6,"['Excessive Heat Warning', 'Excessive Heat Watch', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7G2JJ3WWYVW54M2,[]
EPO7G2KXDR4XSDD4M1,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flash Flood Warning']"
EPO7G2KSMSVH9SB4M3,"['Excessive Heat Warning', 'Heat Advisory', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flash Flood Warning', 'Heat Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning']"
EPO7G2LN7MKBX2H4M6,"['Excessive Heat Warning', 'Excessive Heat Watch', 'Dust Storm Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flash Flood Warning', 'Heat Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning']"
EPO7G2ML2ZMX4BQ4M5,[]
EPO7G2MMQFR8BSS4M7,"['Marine Warning', 'Marine Warning']"
EPO7G2MZMT8NVNF4M0,[]
EPO7G2N3ZR65LYN4M3,[]
EPO7G2N3XQNJ47J4M5,[]
EPO7G2NJXZ2VC9Z4M6,[]
EPO7G2NHJYGKBMN4M3,"['Beach Hazard Statement', 'Small Craft Advisory']"
EPO7G2NPS757QTR4M9,[]
EPO7G2NQNX3CQNN4M6,[]
EPO7G2NQZ67M8734M8,[]
EPO7G2PM3RXH94G4M8,"['Excessive Heat Warning', 'Excessive Heat Watch', 'Flash Flood Warning']"
EPO7G2L4PQYZC7G4M0,[]
EPO7G2N6PRCHMRG4M1,"['Marine Warning', 'Flood Advisory', 'Flood Advisory']"
EPO7G2P92RMF9Y74M8,[]
EPO7G2PXNJ3ZQ6G4M3,[]
EPO7G2QKKZ3CVL84M7,[]
EPO7G2QM2PFJYVS4M4,"['Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning']"
EPO7G2QD6H3J6SN4M1,[]
EPO7G2R5BZTSF794M8,"['Flood Advisory', 'Severe Thunderstorm Warning']"
EPO7G2PXR27SV4Y4M4,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7G2R9LR59BGK4M8,[]
EPO7G2R4LHSBMZ94M8,[]
EPO7G2R8X3Q2TXP4M8,[]
EPO7G2RCVT66HPC4M5,[]
EPO7G2RKFD6B7264M7,[]
EPO7G2RMR9TGNXW4M4,[]
EPO7G2RRGDGNVVG4M6,[]
EPO7G2QDBTTKMH34M7,[]
EPO7G2Q27N5GXHF4M8,"['Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO7G2RP7HKH63P4M4,[]
EPO7G2W8GHJ27KV4M3,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning']"
EPO7G2WCNSCK97J4M5,[]
EPO7G32GV9JFLCG4M4,[]
EPO7G32KP5TNFM94M1,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory']"
EPO7G32KBQKPGMT4M3,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning']"
EPO7G32NMKJZN8M4M7,[]
EPO7G333HPH7PPF4M7,"['Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Advisory']"
EPO7G32ZCZ7CY4P4M5,"['Flood Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory']"
EPO7G3343TRN2874M8,[]
EPO7G33C7MJ38754M4,"['Flash Flood Watch', 'Flash Flood Watch', 'Rip Currents Statement']"
EPO7G33GPNMCWS84M9,"['Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory', 'Flood Advisory']"
EPO7G33LHM55NS24M4,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory']"
EPO7G33CN39NPY54M6,['Flood Advisory']
EPO7G33M74XB6MR4M2,[]
EPO7G3424LVLWKR4M6,[]
EPO7G35FP3WH8WJ4M1,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Rip Currents Statement', 'Rip Currents Statement']"
EPO7G358BWWQ8ND4M4,['Small Craft Advisory']
EPO7G2HNPH8HXQ44M5,"['Excessive Heat Warning', 'Heat Advisory', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Dust Storm Warning', 'Flash Flood Warning', 'Flood Advisory']"
EPO7G368WYXJKD84M6,['Beach Hazard Statement']
EPO7G36B85N8ZXJ4M2,[]
EPO7G363P6GHQDS4M2,['Beach Hazard Statement']
EPO7G375CP6L54L4M3,[]
EPO7G3B4HWL9J8X4M4,"['Flash Flood Watch', 'Flash Flood Watch']"
EPO7G3B9P2BG8MB4M6,"['Red Flag Warning', 'Red Flag Warning', 'Fire Weather Watch', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Small Craft Advisory', 'Wind Advisory', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory']"
EPO7G36NMR4P6534M6,[]
EPO7G3B9M6P6XW94M3,[]
EPO7G3BFX8YRJNN4M4,[]
EPO7G3G8X77HD484M6,[]
EPO7G3CC9JJW5KM4M1,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning']"
EPO7G3MLSS766KZ4M2,[]
EPO7G3N39TD7KXB4M1,"['Red Flag Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Flash Flood Warning', 'Heat Advisory']"
EPO7G3MQQ47P4V24M2,[]
EPO7G3NSR27QHKP4M0,[]
EPO7G3MNZZLT33W4M7,"['Flash Flood Watch', 'Flash Flood Watch', 'Marine Warning', 'Marine Warning']"
EPO7G3NYJW9Z7LR4M3,['Beach Hazard Statement']
EPO7G3P7JYRWT654M1,[]
EPO7G3PPQPMHXF54M0,[]
EPO7G3PSVYYDH984M8,[]
EPO7G3PWFY5GHJW4M4,"['Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Flash Flood Warning', 'Heat Advisory']"
EPO7G3RM9LP5MN94M8,[]
EPO7G3V745P779T4M1,[]
EPO7G3VFMM8SVMT4M5,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Marine Warning', 'Marine Warning']"
EPO7G3VN68PSR384M0,"['Flash Flood Watch', 'Flash Flood Watch']"
EPO7G3WFQ7ZD6V44M1,[]
EPO7G3X4FZ7XD7L4M4,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7G3X92T2LTBZ4M3,[]
EPO7G3YKMQ8FHLS4M2,"['Flood Advisory', 'Severe Thunderstorm Warning']"
EPO7G43DQ3Z69R24M5,[]
EPO7G43R6D7GJLC4M1,"['Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Dust Storm Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory']"
EPO7G43XZZHGJCT4M0,[]
EPO7G44JX3963JK4M1,[]
EPO7G44KRRXYSYP4M2,[]
EPO7G44HN3P53FB4M1,[]
EPO7G44S6VZVB354M6,"['Red Flag Warning', 'Red Flag Warning']"
EPO7G458H2KDD5Z4M4,[]
EPO7G456LKX5MCP4M3,[]
EPO7G457XF5FX6T4M1,[]
EPO7G45BVMYDXQW4M7,[]
EPO7G45RJYPXV244M8,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory', 'Flood Advisory']"
EPO7G43MW7QP67V4M6,"['Flood Advisory', 'Flood Advisory']"
EPO7G44QZ3STZRC4M6,[]
EPO7G45YPJDFX824M9,['Beach Hazard Statement']
EPO7G4642PCTSCB4M2,[]
EPO7G46KK862SVV4M6,[]
EPO7G46GDM3DTW24M1,[]
EPO7G46LKHHB72V4M7,[]
EPO7G46PK86R46H4M5,['Severe Thunderstorm Warning']
EPO7G46WB6GKQXX4M3,[]
EPO7G473632GYQX4M0,['Severe Thunderstorm Warning']
EPO7G476BCDCJML4M6,[]
EPO7G47KH5DS99L4M2,['Flood Advisory']
EPO7G47KR2JY49W4M5,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Small Craft Advisory', 'Flood Advisory', 'Flood Advisory', 'Rip Currents Statement']"
EPO7G47K98R8Y274M9,['Severe Thunderstorm Warning']
EPO7G47NQ9M8D8K4M0,[]
EPO7G487R9YCRV24M1,[]
EPO7G48KVNJTNWH4M3,"['Blowing Dust Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Advisory']"
EPO7G47NLLCQRTQ4M8,[]
EPO7G48Z22CYYGT4M2,"['Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning']"
EPO7G48HDPVF6DY4M4,[]
EPO7G48XWR9RT5J4M6,['Flood Advisory']
EPO7G4BB5QV59S34M3,[]
EPO7G4BMRN5D79T4M1,[]
EPO7G4BP6ZHGN4B4M2,['Beach Hazard Statement']
EPO7G4GCNB9JR8C4M9,"['Small Craft Advisory', 'Small Craft Advisory', 'Beach Hazard Statement']"
EPO7G4GTNH8CYCP4M8,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Small Craft Advisory', 'Rip Currents Statement', 'Rip Currents Statement', 'Rip Currents Statement']"
EPO7G4H4DF97HVY4M4,"['Flash Flood Watch', 'Flash Flood Watch', 'Marine Warning', 'Marine Warning']"
EPO7G4HC5RQNQW94M0,[]
EPO7G4HRXGYXTGQ4M0,"['Small Craft Advisory', 'Coastal Flood Advisory', 'Coastal Flood Advisory']"
EPO7G4HXQ66TCFX4M8,[]
EPO7G4J4YYX6FSK4M0,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory']"
EPO7G4J77D77JDX4M5,"['Flood Advisory', 'Flood Advisory']"
EPO7G4JXXYT2W8C4M3,[]
EPO7G4MKF24MGXD4M4,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7G4MNXL4F24L4M7,[]
EPO7G4NS9HXSNBJ4M8,[]
EPO7G4MPVYSF4KK4M6,['Flash Flood Watch']
EPO7G4P539M8MPP4M7,[]
EPO7G5BR2KHR8HN4M2,"['Fire Weather Watch', 'Red Flag Warning', 'Red Flag Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory', 'Heat Advisory']"
EPO7G5LLDG3KQHZ4M0,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flash Flood Warning']"
EPO7G5M97QP8B8K4M6,[]
EPO7G5N3D25M9M84M0,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7G5N97BNTV9W4M1,[]
EPO7G5NB634MCW54M0,[]
EPO7G5NQB93DGDM4M1,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Flood Advisory']"
EPO7G5VZ74JVJ244M2,[]
EPO7G5W6DKZSNHN4M3,['Flood Advisory']
EPO7G5W6FWZWBZC4M0,[]
EPO7G5Y6K4ZDGMQ4M5,['Flash Flood Watch']
EPO7G5YF64PS8YR4M9,[]
EPO7G62YSMG8KNC4M4,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7G63972ZXCMT4M0,['Flood Advisory']
EPO7G5YQVVVLQLL4M4,['Small Craft Advisory']
EPO7G6567HJZSYV4M0,"['Flood Advisory', 'Flood Advisory']"
EPO7G65JJQR229C4M4,"['Flood Advisory', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flood Advisory']"
EPO7G65BRGQFYDL4M4,[]
EPO7G65TLZMBHT54M4,[]
EPO7G6T4KPK9QT64M6,[]
EPO7G77Q8XMFW454M5,['Flood Advisory']
EPO7G77WQSVPHRS4M2,['Flood Advisory']
EPO7G79VLVN3NLM4M8,[]
EPO7G7GGG4HT7W94M0,['Flood Advisory']
EPO7G7H46GS33F94M5,[]
EPO7G7LCF2HKY3C4M0,[]
EPO7G7LQJNDB8B74M6,[]
EPO7G7R763ZPD5S4M9,[]
EPO7G7R79MDSRHC4M9,[]
EPO7G7RLG3NH42J4M4,[]
EPO7G7T67269LTT4M1,"['Excessive Heat Warning', 'Excessive Heat Watch', 'Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7G7SY3NMHZ4C4M7,[]
EPO7G87HP2SQG4W4M9,[]
EPO7G89KT92VY9V4M0,[]
EPO7G89PCH9W4BZ4M1,['Severe Thunderstorm Warning']
EPO7G8C8V29PFBQ4M1,"['Red Flag Warning', 'Red Flag Warning', 'Fire Weather Watch', 'Fire Weather Watch', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Wind Advisory', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory']"
EPO7G92BFPZVLTZ4M9,['Flood Advisory']
EPO7G92SWZJ6DDJ4M5,[]
EPO7G96HB9SLYQV4M9,[]
EPO7G96QSNPDCRV4M6,"['Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Dust Storm Warning', 'Heat Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory', 'Flood Advisory']"
EPO7G99MKGKGDF64M9,"['Red Flag Warning', 'Red Flag Warning', 'Fire Weather Watch', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Warning', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Excessive Heat Watch', 'Small Craft Advisory', 'Wind Advisory', 'Flash Flood Warning', 'Heat Advisory', 'Heat Advisory']"
EPO7G9DH4G7J4QP4M4,[]
EPO7G9JKJ87777G4M9,"['Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO7GB5P9GHC9LX4M8,[]
EPO7GBL4PMP54MH4M6,"['Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning']"
EPO7GBLM9XXDNB64M5,[]
EPO7GBN78XY4PFV4M5,['Small Craft Advisory']
EPO7GBNSFQZLVKG4M4,[]
EPO7GBR7S6PSTVD4M1,"['Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flash Flood Watch', 'Flood Advisory', 'Flood Advisory', 'Rip Currents Statement']"
EPO7GFXTV8RZZTV4M7,"['Flood Advisory', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning']"
EPO7GHV5FH6DJWH4M6,[]
EPO7GHVBY72WG9M4M9,"['Flash Flood Warning', 'Heat Advisory', 'Flood Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory']"
EPO7GHVMLV977ZY4M7,"['Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Advisory', 'Flash Flood Warning', 'Dust Storm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Dust Storm Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Dust Storm Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Dust Storm Advisory', 'Dust Storm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Flash Flood Warning', 'Dust Storm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Warning']"
EPO7GMW6HPJFDR44M1,[]
EPO7GRYXCPRW42J4M2,[]
EPO7GS9ZCTSL23V4M6,[]
EPO7GVQLVH4Q8B34M8,[]
EPO7GWSNS7V6PX54M6,"['Flood Advisory', 'Flood Advisory']"
EPO7GX2WY5J4SRL4M5,[]
EPO7GXLKRJHD7574M4,"['Flood Advisory', 'Flash Flood Warning', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flood Advisory']"
EPO7GXLYM5SFMD94M8,[]
EPO7GXM5G6ZDSVD4M1,[]
EPO7GXWFVJCL8SR4M2,[]
EPO7GYHNGCGSS6H4M0,"['Flood Advisory', 'Flood Advisory']"
EPO7GYWQFWXV7M44M0,[]
EPO7GZ6CPXVCYH94M3,"['Flood Advisory', 'Flash Flood Warning']"
EPO7GZHKRXJZHJX4M0,['Flash Flood Warning']
EPO7H2477QQ2V984M3,[]
EPO7H26GNG74B394M8,[]
EPO7HCCZ9XS4MPX4M5,[]
EPO7JK3GZ2W6L784M2,[]
EPO7JNMS8QQCTVY4M2,[]
EPO7JYWR4H4WX7X4M3,"['Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Severe Thunderstorm Warning', 'Flash Flood Warning', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Warning', 'Dust Storm Advisory', 'Flash Flood Warning', 'Dust Storm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Dust Storm Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Dust Storm Warning', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Dust Storm Advisory', 'Dust Storm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Severe Thunderstorm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Flash Flood Warning', 'Dust Storm Warning', 'Dust Storm Advisory', 'Dust Storm Advisory', 'Dust Storm Warning', 'Dust Storm Advisory', 'Flash Flood Warning', 'Flash Flood Warning', 'Flood Warning']"
EPO7JZDWYRWLN334M1,"['Flood Advisory', 'Flood Advisory', 'Flood Advisory', 'Flash Flood Warning', 'Severe Thunderstorm Warning', 'Flood Advisory', 'Flash Flood Warning']"
EPO7JZF82D9C9CM4M8,[]
EPO7JZHG8M2TLLR4M1,[]
